GeneID	kTotal	kWithin	kOut	kDiff	colors	Rank	GeneNumber	Rank_ratio
TCTN2	0.000237125301775408	0.000234958078159133	2.16722361627577e-06	0.000232790854542857	grey	11968	12882	92.9
TCTN3	0.00422322988983144	0.00245961396701049	0.00176361592282095	0.00069599804418954	grey	7795	12882	60.5
TDG	0.229720241092632	0.104270964615137	0.125449276477495	-0.0211783118623576	grey	1750	12882	13.6
TDH	0.025384595092884	0.0253828698599072	1.72523297676391e-06	0.0253811446269304	grey	3851	12882	29.9
TDP1	0.0016519534170511	0.00121778351014094	0.000434169906910161	0.00078361360323078	grey	9038	12882	70.2
TDP2	0.164232042496284	0.149614261412755	0.0146177810835293	0.134996480329225	grey	1278	12882	9.9
TDRD1	9.98691146437302e-05	9.97103174865947e-05	1.58797157135434e-07	9.95515203294593e-05	grey	12734	12882	98.9
TDRD12	0.000201578504397988	0.00020035189974737	1.22660465061821e-06	0.000199125295096752	grey	12185	12882	94.6
TDRD3	0.0295697461771328	0.0201980156881656	0.00937173048896718	0.0108262851991985	grey	4234	12882	32.9
TDRD6	0.000463673910353371	0.0004622084082378	1.46550211557159e-06	0.000460742906122228	grey	10848	12882	84.2
TDRD7	0.00493810768233477	0.00416634235936258	0.000771765322972196	0.00339457703639038	grey	6881	12882	53.4
TDRD9	0.000522755715605076	0.000522128323477302	6.27392127773509e-07	0.000521500931349529	grey	10649	12882	82.7
TDRG1	0.0237305639992664	0.0237246496177976	5.91438146881756e-06	0.0237187352363288	grey	3966	12882	30.8
TDRKH	0.0222041197045969	0.0124546737202818	0.00974944598431517	0.00270522773596659	grey	5048	12882	39.2
TEAD1	0.0504436005520824	0.0498691327657009	0.000574467786381455	0.0492946649793194	grey	2804	12882	21.8
TEAD2	0.000364116713926723	0.000363642593186096	4.74120740627548e-07	0.000363168472445468	grey	11306	12882	87.8
TEAD3	0.00014736817435528	0.000147077904317515	2.90270037765056e-07	0.00014678763427975	grey	12493	12882	97
TEC	0.00100065592939864	0.00083848978850297	0.000162166140895665	0.000676323647607305	grey	9754	12882	75.7
TECPR1	0.0296408118056355	0.0273499550860143	0.00229085671962118	0.0250590983663932	grey	3724	12882	28.9
TECPR2	0.00292484077973927	0.00264466259855127	0.000280178181187998	0.00236448441736327	grey	7664	12882	59.5
TECR	0.337445800354768	0.171767612207616	0.165678188147152	0.00608942406046459	grey	1144	12882	8.9
TECTA	0.00472253332043646	0.00471361141301356	8.92190742289405e-06	0.00470468950559067	grey	6655	12882	51.7
TEDDM1	0.000555680560067148	0.000489753628265961	6.59269318011871e-05	0.000423826696464774	grey	10750	12882	83.4
TEF	0.0370212309361169	0.0104019337735287	0.0266192971625882	-0.0162173633890594	grey	5349	12882	41.5
TEFM	0.0160705439339571	0.0139589326378466	0.00211161129611045	0.0118473213417362	grey	4857	12882	37.7
TEKT2	0.000161276036725964	0.000160520126759447	7.55909966517246e-07	0.00015976421679293	grey	12429	12882	96.5
TEKT3	0.000107692284079957	0.000106183118394922	1.50916568503469e-06	0.000104673952709887	grey	12697	12882	98.6
TEKT4P2	0.0230638074945431	0.0139619931111343	0.00910181438340871	0.00486017872772563	grey	4856	12882	37.7
TELO2	0.00163718855038146	0.0015472497586573	8.99387917241605e-05	0.00145731096693314	grey	8657	12882	67.2
TEN1-CDK3	0.00174336107560993	0.00174276877373055	5.92301879372842e-07	0.00174217647185118	grey	8444	12882	65.5
TEP1	0.00188694457340594	0.00168201867583264	0.000204925897573297	0.00147709277825934	grey	8501	12882	66
TEPP	0.00017378969648584	0.000169063949113836	4.72574737200385e-06	0.000164338201741833	grey	12377	12882	96.1
TERF1	0.369834828018792	0.256204471681854	0.113630356336938	0.142574115344916	grey	759	12882	5.9
TERF2	0.00108019115710888	0.00107120435718902	8.98679991986309e-06	0.00106221755726916	grey	9279	12882	72
TERF2IP	0.084099087412139	0.0625902681344205	0.0215088192777185	0.0410814488567019	grey	2475	12882	19.2
TERT	0.000616782873684505	0.000615431047661406	1.35182602309912e-06	0.000614079221638307	grey	10325	12882	80.2
TES	0.0548583963500807	0.0392877911567331	0.0155706051933475	0.0237171859633856	grey	3163	12882	24.6
TESC	0.00784785173078825	0.00665979458093151	0.00118805714985673	0.00547173743107478	grey	6111	12882	47.4
TESK1	0.00201365531859975	0.00198905246805227	2.46028505474813e-05	0.00196444961750479	grey	8163	12882	63.4
TESK2	0.000449357794742138	0.000448507516699883	8.50278042255283e-07	0.000447657238657628	grey	10920	12882	84.8
TET1	0.0960880674243235	0.0879078761134835	0.00818019131083997	0.0797276848026435	grey	1975	12882	15.3
TET2	0.442923747842306	0.156781765907148	0.286141981935157	-0.129360216028009	grey	1232	12882	9.6
TET3	0.000596469535278178	0.000386432753216839	0.000210036782061339	0.0001763959711555	grey	11193	12882	86.9
TEX10	0.00245504450242659	0.00200448885434763	0.000450555648078959	0.00155393320626867	grey	8151	12882	63.3
TEX101	0.000258098706802782	0.000232080780697008	2.60179261057742e-05	0.000206062854591234	grey	11982	12882	93
TEX11	0.0826800131651197	0.082641057542968	3.8955622151754e-05	0.0826021019208162	grey	2054	12882	15.9
TEX12	0.00564542151179125	0.00362056424800023	0.00202485726379102	0.00159570698420921	grey	7118	12882	55.3
TEX14	0.001127313066905	0.00112684239341256	4.70673492439146e-07	0.00112637171992012	grey	9174	12882	71.2
TEX2	0.00592594031735433	0.00405497759779032	0.00187096271956401	0.00218401487822632	grey	6930	12882	53.8
TEX21P	9.03487846031187e-05	8.60225432923099e-05	4.32624131080886e-06	8.1696301981501e-05	grey	12783	12882	99.2
TEX22	0.000785181051292742	0.000784345626722341	8.35424570400892e-07	0.00078351020215194	grey	9867	12882	76.6
TEX261	0.0125846230989589	0.00694215046722155	0.00564247263173738	0.00129967783548417	grey	6038	12882	46.9
TEX29	0.000240397686545187	0.000224609015539951	1.57886710052365e-05	0.000208820344534714	grey	12033	12882	93.4
TEX30	0.00159196181765358	0.00155443947975395	3.75223378996288e-05	0.00151691714185432	grey	8651	12882	67.2
TEX9	0.000242905586078028	0.000242748080281074	1.57505796954076e-07	0.00024259057448412	grey	11932	12882	92.6
TF	0.00242726358664153	0.00222072684087227	0.000206536745769263	0.00201419009510301	grey	7975	12882	61.9
TFAM	0.417065044426074	0.299410221030923	0.117654823395151	0.181755397635772	grey	647	12882	5
TFAMP1	0.00170763262934578	0.0013234784452967	0.00038415418404908	0.000939324261247617	grey	8916	12882	69.2
TFAP2A	0.00505695552925891	0.00504844724637118	8.50828288772795e-06	0.00503993896348345	grey	6549	12882	50.8
TFAP2E	0.000263137480133341	0.000230016858393009	3.31206217403321e-05	0.000196896236652677	grey	12001	12882	93.2
TFAP4	0.00507504663564813	0.00466138002740156	0.000413666608246574	0.00424771341915498	grey	6680	12882	51.9
TFB1M	0.0699780637723395	0.0303237314554868	0.0396543323168527	-0.00933060086136586	grey	3553	12882	27.6
TFB2M	0.0464362113707908	0.0329889630870806	0.0134472482837103	0.0195417148033703	grey	3412	12882	26.5
TFCP2	0.00546162199586716	0.00525989437279403	0.000201727623073139	0.00505816674972089	grey	6477	12882	50.3
TFCP2L1	0.00211502245656179	0.00211399025664833	1.03219991346229e-06	0.00211295805673487	grey	8067	12882	62.6
TFDP1	0.0243561660076525	0.00551988037272278	0.0188362856349297	-0.0133164052622069	grey	6406	12882	49.7
TFDP2	0.00720769184406713	0.00497611190272575	0.00223157994134138	0.00274453196138437	grey	6574	12882	51
TFE3	0.00768811954277405	0.00661320680936965	0.0010749127334044	0.00553829407596526	grey	6125	12882	47.5
TFEB	0.0023707678944881	0.00230453306466766	6.62348298204373e-05	0.00223829823484723	grey	7923	12882	61.5
TFEC	0.00322325493969187	0.00322228532287111	9.69616820762405e-07	0.00322131570605035	grey	7323	12882	56.8
TFG	0.00656149361123188	0.00460686574397361	0.00195462786725827	0.00265223787671535	grey	6704	12882	52
TFIP11	0.256214129471238	0.205252819427972	0.0509613100432657	0.154291509384706	grey	964	12882	7.5
TFPI	0.000246613338563868	0.000245422921926657	1.19041663721142e-06	0.000244232505289445	grey	11914	12882	92.5
TFPT	0.074172586091887	0.0490994925558023	0.0250730935360847	0.0240263990197176	grey	2825	12882	21.9
TFR2	0.000184488078952137	0.000181962914802998	2.52516414913907e-06	0.000179437750653859	grey	12296	12882	95.5
TG	0.00210138429608152	0.00209115931708546	1.02249789960605e-05	0.0020809343380894	grey	8079	12882	62.7
TGDS	0.538522336261974	0.443511868589146	0.0950104676728282	0.348501400916318	grey	408	12882	3.2
TGFA	0.000200267796752867	0.00019839450264573	1.87329410713697e-06	0.000196521208538593	grey	12197	12882	94.7
TGFB1I1	8.14129842912742e-05	8.13541751579715e-05	5.88091333026688e-08	8.12953660246688e-05	grey	12802	12882	99.4
TGFB2	5.64489345976923e-05	5.47980155559924e-05	1.65091904169991e-06	5.31470965142925e-05	grey	12866	12882	99.9
TGFB3	0.00035207913232031	0.000348822653630715	3.256478689595e-06	0.00034556617494112	grey	11381	12882	88.3
TGFBI	0.000489659994175773	0.00048227473110374	7.38526307203318e-06	0.000474889468031707	grey	10778	12882	83.7
TGFBR1	0.141528871064226	0.130812167861135	0.0107167032030914	0.120095464658043	grey	1439	12882	11.2
TGFBR2	0.0284696853779842	0.0152513703661828	0.0132183150118014	0.00203305535438139	grey	4690	12882	36.4
TGFBR3	0.103073719236608	0.0479538044466062	0.0551199147900022	-0.00716611034339595	grey	2848	12882	22.1
TGFBRAP1	0.0111460697626568	0.0110562591111582	8.98106514985748e-05	0.0109664484596596	grey	5251	12882	40.8
TGIF1	0.00110548227912476	0.000891828713023661	0.000213653566101097	0.000678175146922564	grey	9641	12882	74.8
TGIF2	0.0551750705017471	0.0466733817038439	0.00850168879790321	0.0381716929059406	grey	2891	12882	22.4
TGM1	0.000237574941640917	0.000235297411216261	2.27753042465615e-06	0.000233019880791605	grey	11967	12882	92.9
TGM2	0.0103405475176195	0.0103381914177385	2.35609988102209e-06	0.0103358353178575	grey	5354	12882	41.6
TGM4	0.000291390124190237	0.000288427116903952	2.96300728628554e-06	0.000285464109617666	grey	11666	12882	90.6
TGOLN2	0.0536416644830691	0.0424763057552595	0.0111653587278096	0.0313109470274499	grey	3042	12882	23.6
TGS1	0.172571999258372	0.106421023134188	0.0661509761241838	0.0402700470100047	grey	1722	12882	13.4
THADA	0.0270992274631033	0.0212727351091666	0.00582649235393665	0.01544624275523	grey	4146	12882	32.2
THAP1	0.0449335257810719	0.0317378397345827	0.0131956860464892	0.0185421536880934	grey	3476	12882	27
THAP10	0.00218857823857559	0.00218610303284652	2.47520572906881e-06	0.00218362782711745	grey	8007	12882	62.2
THAP11	0.00894370412159025	0.00889182136104739	5.18827605428592e-05	0.00883993860050453	grey	5613	12882	43.6
THAP2	0.000790065326339888	0.000744151046162853	4.59142801770347e-05	0.000698236765985819	grey	9985	12882	77.5
THAP3	0.228809122368673	0.126841282648967	0.101967839719706	0.0248734429292609	grey	1486	12882	11.5
THAP4	0.707877578948366	0.430240547139416	0.27763703180895	0.152603515330467	grey	424	12882	3.3
THAP5	0.00427738788487188	0.00405655080600899	0.000220837078862893	0.0038357137271461	grey	6928	12882	53.8
THAP6	0.0503083026643618	0.0406981960284577	0.00961010663590407	0.0310880893925536	grey	3102	12882	24.1
THAP7	0.0391941310462379	0.0369520411499176	0.00224208989632036	0.0347099512535972	grey	3249	12882	25.2
THAP7-AS1	0.0087363083940267	0.0046735311478889	0.0040627772461378	0.000610753901751103	grey	6672	12882	51.8
THAP8	0.439777645897028	0.223603275461384	0.216174370435644	0.00742890502573956	grey	882	12882	6.8
THAP9	0.00346171375043718	0.00271813840928535	0.000743575341151834	0.00197456306813352	grey	7619	12882	59.1
THBD	0.00169937164364114	0.00138324851653637	0.000316123127104772	0.00106712538943159	grey	8849	12882	68.7
THBS2	0.00069590413099993	0.000677098125160914	1.88060058390159e-05	0.000658292119321898	grey	10141	12882	78.7
THBS3	0.00156017246419604	0.00145004852714863	0.000110123937047406	0.00133992459010122	grey	8758	12882	68
THBS4	0.000276599539831458	0.000274827689780029	1.77185005142939e-06	0.000273055839728599	grey	11751	12882	91.2
THEGL	0.00270147847207291	0.00267740959100305	2.40688810698589e-05	0.00265334070993319	grey	7642	12882	59.3
THEM4	0.0413310297730914	0.0183067316540077	0.0230242981190838	-0.00471756646507609	grey	4400	12882	34.2
THEM5	0.000226863931957803	0.000220410430690535	6.45350126726857e-06	0.000213956929423266	grey	12055	12882	93.6
THG1L	0.000655637739343413	0.000573507921630077	8.21298177133352e-05	0.000491378103916742	grey	10475	12882	81.3
THNSL1	0.0145057353430609	0.0128216257926192	0.00168410955044172	0.0111375162421775	grey	4992	12882	38.8
THNSL2	0.000432250164312432	0.000427822249270597	4.42791504183542e-06	0.000423394334228761	grey	11014	12882	85.5
THOC1	0.00428828933497308	0.00310131408287147	0.00118697525210162	0.00191433883076985	grey	7391	12882	57.4
THOC2	0.99127064508627	0.890778605597768	0.100492039488502	0.790286566109267	grey	161	12882	1.2
THOC3	0.0180953675782139	0.0109431028086386	0.0071522647695753	0.00379083803906326	grey	5267	12882	40.9
THOC5	0.0407891300785762	0.0283367825771745	0.0124523475014016	0.0158844350757729	grey	3667	12882	28.5
THOC6	0.253922095023622	0.165200175414798	0.0887219196088239	0.0764782558059744	grey	1178	12882	9.1
THOC7	0.204597737153873	0.183567652426028	0.021030084727845	0.162537567698183	grey	1073	12882	8.3
THOP1	0.090803036622551	0.0687656260403381	0.022037410582213	0.0467282154581251	grey	2340	12882	18.2
THRA	0.104743089021916	0.0645081680509362	0.0402349209709793	0.0242732470799569	grey	2433	12882	18.9
THRAP3	0.00703603317530566	0.0068110467589301	0.000224986416375556	0.00658606034255454	grey	6072	12882	47.1
THRB	0.0136221273663688	0.0119619667192447	0.00166016064712407	0.0103018060721206	grey	5120	12882	39.7
THRSP	0.000427224795180592	0.000423437666402417	3.78712877817443e-06	0.000419650537624243	grey	11028	12882	85.6
THSD1	0.000640731615569586	0.000638198200079789	2.53341548979707e-06	0.000635664784589992	grey	10251	12882	79.6
THTPA	0.0228993747594712	0.00947678677318615	0.0134225879862851	-0.0039458012130989	grey	5504	12882	42.7
THUMPD2	0.122871857790314	0.063991579166756	0.0588802786235581	0.00511130054319799	grey	2442	12882	19
THUMPD3	0.0260113419838764	0.0153563323006413	0.0106550096832352	0.00470132261740611	grey	4674	12882	36.3
THY1	0.000726285574809974	0.00072621041440947	7.51604005038483e-08	0.000726135254008966	grey	10019	12882	77.8
THYN1	0.270926882638953	0.133551582516289	0.137375300122663	-0.0038237176063739	grey	1417	12882	11
TIA1	1.19845383631138	0.996811095073266	0.201642741238115	0.795168353835151	grey	133	12882	1
TIAF1	0.000548117754500362	0.000499009932287676	4.91078222126859e-05	0.00044990211007499	grey	10717	12882	83.2
TIAL1	0.0274019456494652	0.0164507019956104	0.0109512436538548	0.00549945834175561	grey	4560	12882	35.4
TIAM1	0.0271596714404262	0.0203203412565077	0.00683933018391851	0.0134810110725892	grey	4227	12882	32.8
TIAM2	0.0126140136200602	0.0126067310301524	7.28258990783347e-06	0.0125994484402446	grey	5029	12882	39
TICAM1	0.159898866862482	0.0911028598414381	0.0687960070210437	0.0223068528203944	grey	1925	12882	14.9
TICAM2	0.000210315940985117	0.000206065578628858	4.25036235625887e-06	0.000201815216272599	grey	12151	12882	94.3
TIFA	0.0126340878569317	0.00610415092722785	0.00652993692970388	-0.000425786002476031	grey	6255	12882	48.6
TIGD1	0.00982828466839241	0.00662671693635068	0.00320156773204173	0.00342514920430896	grey	6121	12882	47.5
TIGD2	0.000345645846427938	0.000341522864723132	4.12298170480568e-06	0.000337399883018326	grey	11411	12882	88.6
TIGD3	0.000416574997317275	0.000415068340518661	1.50665679861411e-06	0.000413561683720047	grey	11059	12882	85.8
TIGD4	0.00112118275137073	0.000743101325660588	0.000378081425710141	0.000365019899950447	grey	9987	12882	77.5
TIGD6	0.000256357791638189	0.000253850919253701	2.50687238448799e-06	0.000251344046869213	grey	11871	12882	92.2
TIGD7	0.00605570722812258	0.00583044531741587	0.000225261910706708	0.00560518340670916	grey	6324	12882	49.1
TIGIT	0.00609365181518888	0.00516142614385682	0.000932225671332058	0.00422920047252477	grey	6512	12882	50.6
TIMD4	0.000363400369036248	0.000357645539150607	5.75482988564058e-06	0.000351890709264967	grey	11335	12882	88
TIMELESS	0.0011449320265678	0.00101924208041125	0.000125689946156546	0.000893552134254708	grey	9382	12882	72.8
TIMM10	0.00173671364419306	0.00152241005296809	0.000214303591224977	0.00130810646174311	grey	8691	12882	67.5
TIMM13	0.0717567715060501	0.0400736381267616	0.0316831333792885	0.0083905047474731	grey	3130	12882	24.3
TIMM17B	0.0348951736230319	0.0288312638042612	0.00606390981877077	0.0227673539854904	grey	3641	12882	28.3
TIMM21	0.000230053044708119	0.000222105295749823	7.94774895829624e-06	0.000214157546791527	grey	12045	12882	93.5
TIMM23	0.13852428372107	0.0790286140334391	0.0594956696876311	0.019532944345808	grey	2126	12882	16.5
TIMM44	0.00182650749180109	0.00181439709309612	1.21103987049676e-05	0.00180228669439116	grey	8363	12882	64.9
TIMM50	0.102022261603107	0.0648367310273575	0.0371855305757495	0.027651200451608	grey	2423	12882	18.8
TIMM8A	0.00628053468026967	0.00626153342942429	1.90012508453777e-05	0.00624253217857891	grey	6210	12882	48.2
TIMM8B	0.0522294810692435	0.0356005010266929	0.0166289800425506	0.0189715209841422	grey	3295	12882	25.6
TIMM9	0.667498530863731	0.591265820407595	0.0762327104561359	0.515033109951459	grey	280	12882	2.2
TIMP1	0.0107531468572214	0.00934061285308299	0.00141253400413844	0.00792807884894454	grey	5529	12882	42.9
TIMP2	0.000963798028670289	0.000893067136851646	7.07308918186429e-05	0.000822336245033003	grey	9638	12882	74.8
TINF2	0.174240376779235	0.104790358979	0.0694500178002345	0.0353403411787656	grey	1744	12882	13.5
TIPARP-AS1	0.000239304642902511	0.000227595906308818	1.17087365936928e-05	0.000215887169715125	grey	12020	12882	93.3
TIPIN	0.00499019019355594	0.00448864602664803	0.000501544166907906	0.00398710185974013	grey	6756	12882	52.4
TIPRL	0.456208260982169	0.431622012264076	0.0245862487180933	0.407035763545982	grey	422	12882	3.3
TIRAP	0.00367576056737861	0.00277043100925856	0.000905329558120054	0.0018651014511385	grey	7583	12882	58.9
TJAP1	0.00327953025494109	0.00247243925252465	0.000807091002416443	0.00166534825010821	grey	7781	12882	60.4
TJP2	0.0151998125463531	0.00620282821104944	0.00899698433530364	-0.0027941561242542	grey	6227	12882	48.3
TJP3	0.000672060986142039	0.000622581334427702	4.94796517143371e-05	0.000573101682713365	grey	10302	12882	80
TK1	0.0358907496424952	0.0358554113328706	3.53383096246829e-05	0.0358200730232459	grey	3287	12882	25.5
TK2	0.000807743521748325	0.000676795189653352	0.000130948332094973	0.000545846857558378	grey	10143	12882	78.7
TKT	0.0237335510214945	0.0189099710168355	0.00482358000465896	0.0140863910121766	grey	4340	12882	33.7
TKTL1	0.000180441884065871	0.000175010252951976	5.43163111389551e-06	0.00016957862183808	grey	12342	12882	95.8
TLCD1	0.00892293690153769	0.00308343637943644	0.00583950052210126	-0.00275606414266482	grey	7399	12882	57.4
TLE1	0.00262502023883119	0.00248526057203547	0.000139759666795713	0.00234550090523976	grey	7771	12882	60.3
TLE2	0.00817050743730703	0.00712792557958502	0.00104258185772201	0.006085343721863	grey	5989	12882	46.5
TLE3	0.01593776852204	0.0126547445365289	0.00328302398551106	0.00937172055101787	grey	5019	12882	39
TLE4	0.00488041412792717	0.0035639741221394	0.00131644000578777	0.00224753411635163	grey	7141	12882	55.4
TLE6	0.000412001566268553	0.00041114247616339	8.59090105162562e-07	0.000410283386058228	grey	11080	12882	86
TLK1	0.257129591668336	0.202301501004124	0.0548280906642116	0.147473410339912	grey	980	12882	7.6
TLK2	0.060520649670497	0.0250978772352499	0.0354227724352471	-0.0103248951999972	grey	3867	12882	30
TLL2	0.0123044807614093	0.0122831511700115	2.13295913977594e-05	0.0122618215786137	grey	5070	12882	39.4
TLN1	0.126534249026775	0.103531324086226	0.0230029249405491	0.0805283991456769	grey	1757	12882	13.6
TLN2	0.00508198056256363	0.00507776972496239	4.21083760124546e-06	0.00507355888736114	grey	6537	12882	50.7
TLR1	0.0301659213515009	0.0249602654805431	0.00520565587095778	0.0197546096095853	grey	3873	12882	30.1
TLR10	0.000279484419962313	0.000279361099433021	1.23320529291787e-07	0.00027923777890373	grey	11722	12882	91
TLR2	0.000101214947174459	0.000101129187810396	8.57593640628783e-08	0.000101043428446333	grey	12726	12882	98.8
TLR3	0.00381668584364908	0.00381635203284563	3.33810803445148e-07	0.00381601822204219	grey	7025	12882	54.5
TLR4	0.00615282774079057	0.0061411884040402	1.16393367503732e-05	0.00612954906728982	grey	6243	12882	48.5
TLR5	0.00894536485447095	0.00731685906056273	0.00162850579390823	0.0056883532666545	grey	5937	12882	46.1
TLR6	0.000410367146507132	0.000332125260634895	7.82418858722375e-05	0.000253883374762657	grey	11458	12882	88.9
TLR7	0.000563619694376325	0.000561804203293655	1.81549108267036e-06	0.000559988712210985	grey	10514	12882	81.6
TLR8	0.00126542842613621	0.0012242759063973	4.11525197389173e-05	0.00118312338665838	grey	9032	12882	70.1
TLX2	0.000319161704244698	0.000319083746613037	7.79576316611635e-08	0.000319005788981376	grey	11511	12882	89.4
TM2D1	0.0563810668585386	0.0432677364277608	0.0131133304307778	0.0301544059969831	grey	3007	12882	23.3
TM2D2	0.00580877643206444	0.00533155996462877	0.000477216467435666	0.0048543434971931	grey	6459	12882	50.1
TM4SF19	0.0158137331689662	0.0158135300107241	2.03158242062518e-07	0.0158133268524821	grey	4623	12882	35.9
TM4SF20	0.00107782994023463	0.00100246131439057	7.53686258440536e-05	0.000927092688546521	grey	9412	12882	73.1
TM6SF1	0.00130525628001271	0.00127593789364392	2.93183863687974e-05	0.00124661950727512	grey	8978	12882	69.7
TM7SF2	0.0104051981032549	0.00468823492179724	0.00571696318145767	-0.00102872825966043	grey	6662	12882	51.7
TM7SF3	0.078818380229819	0.0398161742742311	0.0390022059555879	0.000813968318643235	grey	3140	12882	24.4
TM9SF1	0.0333727109785086	0.0205290502710549	0.0128436607074537	0.00768538956360115	grey	4207	12882	32.7
TM9SF2	1.70756572813996	1.58198786991147	0.125577858228482	1.45641001168299	grey	47	12882	0.4
TM9SF3	0.397445692534683	0.299983411845029	0.0974622806896543	0.202521131155375	grey	645	12882	5
TM9SF4	0.0314656405721334	0.0172917043193308	0.0141739362528025	0.00311776806652831	grey	4470	12882	34.7
TMBIM1	0.0479574287673901	0.0240854726747014	0.0238719560926888	0.000213516582012567	grey	3931	12882	30.5
TMBIM6	0.104006269136933	0.0792035565638787	0.0248027125730539	0.0544008439908248	grey	2121	12882	16.5
TMC1	0.124119458853391	0.124118050837222	1.40801616900499e-06	0.124116642821053	grey	1516	12882	11.8
TMC3	0.000375043634943769	0.000372028661738396	3.01497320537287e-06	0.000369013688533023	grey	11270	12882	87.5
TMC5	0.0002214682555066	0.000205135442785075	1.63328127215259e-05	0.000188802630063549	grey	12157	12882	94.4
TMC6	0.127770105061027	0.115940908121809	0.0118291969392183	0.104111711182591	grey	1602	12882	12.4
TMC7	0.000117495890556248	0.000113221855356834	4.27403519941411e-06	0.00010894782015742	grey	12660	12882	98.3
TMC8	0.0579821354724201	0.0559714466468026	0.00201068882561745	0.0539607578211852	grey	2643	12882	20.5
TMCC1	0.0154961502566153	0.0146884461032083	0.00080770415340699	0.0138807419498013	grey	4766	12882	37
TMCC2	0.00834030391489197	0.00830364485009161	3.66590648003574e-05	0.00826698578529126	grey	5719	12882	44.4
TMCC3	0.000582320321278887	0.000566198985909023	1.61213353698645e-05	0.000550077650539159	grey	10502	12882	81.5
TMCO1	0.284229482619322	0.24615439173236	0.0380750908869615	0.208079300845399	grey	790	12882	6.1
TMCO3	0.0237489071479419	0.0113158349821679	0.012433072165774	-0.00111723718360606	grey	5214	12882	40.5
TMCO4	0.00277878672023547	0.00244598415121102	0.000332802569024445	0.00211318158218658	grey	7804	12882	60.6
TMCO6	0.106432198046627	0.0607009472995689	0.0457312507470579	0.014969696552511	grey	2530	12882	19.6
TMED1	0.00438725875720225	0.00291756587301276	0.00146969288418949	0.00144787298882327	grey	7494	12882	58.2
TMED10	0.137264885724563	0.131598609627919	0.00566627609664311	0.125932333531276	grey	1432	12882	11.1
TMED11P	0.00107447165649069	0.000985199144913933	8.92725115767591e-05	0.000895926633337174	grey	9444	12882	73.3
TMED2	0.455374965832704	0.427351685941097	0.0280232798916066	0.39932840604949	grey	427	12882	3.3
TMED3	0.0939471423608095	0.052818725562917	0.0411284167978925	0.0116903087650245	grey	2723	12882	21.1
TMED4	0.000831916306434353	0.000808929477263597	2.29868291707562e-05	0.000785942648092841	grey	9816	12882	76.2
TMED5	0.104700007332033	0.0841000676607224	0.0205999396713102	0.0635001279894122	grey	2027	12882	15.7
TMED6	0.00194051546165688	0.00191139808109101	2.9117380565873e-05	0.00188228070052514	grey	8264	12882	64.2
TMED7	0.419853992817451	0.343982579003885	0.0758714138135662	0.268111165190319	grey	562	12882	4.4
TMED8	0.00782304019918294	0.00680943687502587	0.00101360332415707	0.0057958335508688	grey	6074	12882	47.2
TMED9	0.256461769061992	0.204243444213858	0.0522183248481344	0.152025119365724	grey	970	12882	7.5
TMEM101	0.0515699971190153	0.025500945490658	0.0260690516283572	-0.000568106137699205	grey	3842	12882	29.8
TMEM104	0.0148485155307411	0.0106014392092591	0.00424707632148204	0.00635436288777701	grey	5314	12882	41.3
TMEM106A	0.00520331655344993	0.00348480736774642	0.00171850918570351	0.00176629818204292	grey	7174	12882	55.7
TMEM106B	0.875349753851702	0.699790462274146	0.175559291577556	0.52423117069659	grey	227	12882	1.8
TMEM106C	0.077629665503754	0.0385164152580354	0.0391132502457186	-0.000596834987683259	grey	3193	12882	24.8
TMEM107	0.0277447244772432	0.0217258879071847	0.00601883657005844	0.0157070513371263	grey	4114	12882	31.9
TMEM108	0.0296581497494761	0.0296539266270633	4.22312241277201e-06	0.0296497035046505	grey	3595	12882	27.9
TMEM109	0.00642331247582385	0.0059614526517194	0.000461859824104452	0.00549959282761494	grey	6292	12882	48.8
TMEM11	0.0366448080267319	0.0338213127993461	0.00282349522738578	0.0309978175719604	grey	3376	12882	26.2
TMEM115	0.0310637591289087	0.0214082490044915	0.00965551012441727	0.0117527388800742	grey	4138	12882	32.1
TMEM116	0.115399383415612	0.102890508622019	0.0125088747935933	0.0903816338284256	grey	1764	12882	13.7
TMEM117	0.00425694177769747	0.00418644142049402	7.05003572034554e-05	0.00411594106329056	grey	6875	12882	53.4
TMEM119	0.0390233461519735	0.023677963950313	0.0153453822016605	0.00833258174865248	grey	3969	12882	30.8
TMEM120A	0.0233734536850222	0.0152999451025264	0.0080735085824958	0.00722643652003063	grey	4680	12882	36.3
TMEM120B	0.0161859462361187	0.0113956664160536	0.00479027982006505	0.00660538659598855	grey	5202	12882	40.4
TMEM121	0.00839712267512397	0.00309282410688925	0.00530429856823472	-0.00221147446134546	grey	7394	12882	57.4
TMEM123	1.16542998597911	0.997170165365894	0.168259820613212	0.828910344752682	grey	132	12882	1
TMEM125	0.00259591586145188	0.00258574003083658	1.01758306152982e-05	0.00257556420022128	grey	7700	12882	59.8
TMEM126A	0.0156414335528188	0.0146814922781668	0.000959941274652057	0.0137215510035147	grey	4768	12882	37
TMEM126B	0.621573678604605	0.539761748343237	0.0818119302613685	0.457949818081868	grey	312	12882	2.4
TMEM127	0.161815832257291	0.0753643373123539	0.0864514949449373	-0.0110871576325834	grey	2196	12882	17
TMEM128	0.0250744179812018	0.0186661027101617	0.00640831527104011	0.0122577874391216	grey	4361	12882	33.9
TMEM130	0.00365544356752851	0.00309179412347307	0.000563649444055445	0.00252814467941762	grey	7396	12882	57.4
